batch,discrim_loss
23317,87.3359527587891
23318,90.8415069580078
23319,78.6632995605469
23320,96.2969207763672
23321,100
23322,90.8857574462891
23323,84.3545532226563
23324,83.7080307006836
23325,92.547981262207
23326,94.6594848632813
23327,85.0284881591797
23328,100
23329,97.6600646972656
23330,100
23331,94.749755859375
23332,100
23333,80.6032867431641
23334,100
23335,96.2751846313477
23336,93.8149566650391
23337,87.3740234375
23338,93.9710540771484
23339,94.8292846679687
23340,93.5983581542969
23341,100
23342,97.7944259643555
23343,100
23344,97.2112121582031
23345,100
23346,100
23347,91.6204986572266
23348,100
23349,76.9000015258789
23350,95.3321380615234
23351,89.5261077880859
23352,96.8853607177734
23353,97.1937789916992
23354,85.0667190551758
23355,100
23356,86.83642578125
23357,87.2721557617188
23358,82.5998077392578
23359,100
23360,89.76318359375
23361,96.0251617431641
23362,74.7838363647461
23363,100
23364,92.4679718017578
23365,94.8224487304688
23366,94.8195648193359
23367,90.5322570800781
23368,78.355224609375
23369,100
23370,88.5961074829102
23371,93.2743301391602
23372,100
23373,99.3013305664062
23374,86.2624664306641
23375,90.7921600341797
23376,66.3138198852539
23377,92.5224533081055
23378,100
23379,93.0051574707031
23380,88.4577789306641
23381,100
23382,100
23383,87.4390106201172
23384,100
23385,90.4543151855469
23386,90.805908203125
23387,89.8902587890625
23388,95.2851791381836
23389,95.6315078735352
23390,89.5349349975586
23391,93.990234375
23392,100
23393,100
23394,92.6123657226563
23395,85.1568908691406
23396,100
23397,81.1767730712891
23398,100
23399,82.6548690795898
23400,94.470947265625
23401,100
23402,97.0944061279297
23403,79.5205307006836
23404,80.2294769287109
23405,95.8285598754883
23406,100
23407,86.6885833740234
23408,87.0588607788086
23409,88.1645126342773
23410,96.0473480224609
23411,90.612548828125
23412,73.1498184204102
23413,94.956298828125
23414,93.9226531982422
23415,91.6406936645508
23416,89.2182235717774
23417,86.0923538208008
23418,77.4386749267578
23419,94.6527862548828
23420,93.9952087402344
23421,100
23422,82.4467620849609
23423,89.2779083251953
23424,82.4487533569336
23425,91.3519515991211
23426,89.2964172363281
23427,96.89306640625
23428,97.0594635009766
23429,86.7079544067383
23430,78.7984466552734
23431,100
23432,85.4588775634766
23433,74.6648101806641
23434,94.927490234375
23435,100
23436,92.6109085083008
23437,90.6822204589844
23438,100
23439,75.3881988525391
23440,94.9235992431641
23441,79.5322723388672
23442,100
23443,100
23444,93.0735626220703
23445,100
23446,100
23447,84.9591445922852
23448,97.2151260375977
23449,91.8489227294922
23450,89.5207443237305
23451,93.5659942626953
23452,89.2291107177734
23453,96.8854141235352
23454,88.5357666015625
23455,93.1827850341797
23456,100
23457,93.7763137817383
23458,100
23459,96.4200744628906
23460,94.5520172119141
23461,77.8038177490234
23462,88.1740341186523
23463,91.3176193237305
23464,100
23465,91.6526184082031
23466,100
23467,96.0086669921875
23468,100
23469,96.2772216796875
23470,100
23471,75.0495758056641
23472,95.6160430908203
23473,95.8876800537109
23474,93.2776794433594
23475,91.979248046875
23476,100
23477,100
23478,86.6365737915039
23479,100
23480,75.7164077758789
23481,92.5546493530274
23482,95.0401000976563
23483,84.7294464111328
23484,89.2143249511719
23485,97.6469421386719
23486,94.4719085693359
23487,96.0389938354492
23488,86.7083587646484
23489,93.3113098144531
23490,87.0663681030274
23491,93.0577545166016
23492,82.0683898925781
23493,97.0687561035156
23494,97.4350433349609
23495,83.5103378295898
23496,88.3800430297852
23497,77.4114685058594
23498,97.7784576416016
23499,91.9597473144531
23500,88.4584655761719
23501,94.5238800048828
23502,93.0589752197266
23503,89.5134887695312
23504,100
23505,100
23506,100
23507,100
23508,88.3873443603516
23509,86.250862121582
23510,83.7022933959961
23511,95.7102508544922
23512,82.6940689086914
23513,100
23514,72.8077545166016
23515,100
23516,97.7833023071289
23517,88.395149230957
23518,96.9430541992188
23519,100
23520,84.5411224365234
23521,97.2630615234375
23522,96.646858215332
23523,100
23524,81.9691772460937
23525,88.3889541625977
23526,82.45654296875
23527,93.1687164306641
23528,96.4694519042969
23529,84.871337890625
23530,95.9801940917969
23531,96.5538177490234
23532,100
23533,100
23534,77.1731719970703
23535,95.4232330322266
23536,100
23537,95.3297271728516
23538,97.0972137451172
23539,81.7509460449219
23540,96.4783477783203
23541,81.80126953125
23542,94.2930450439453
23543,91.3871307373047
23544,97.2206954956055
23545,79.2113494873047
23546,94.9203262329102
23547,87.127197265625
23548,92.2064743041992
23549,100
23550,95.5865097045898
23551,100
23552,100
23553,100
23554,84.9656372070313
23555,82.9241333007812
23556,92.288215637207
23557,95.7762832641602
23558,94.9202728271484
23559,100
23560,92.4554138183594
23561,100
23562,83.9209976196289
23563,100
23564,100
23565,100
23566,98.7750778198242
23567,93.6929779052734
23568,99.6452178955078
23569,78.8022155761719
23570,86.8222045898438
23571,100
23572,88.0598602294922
23573,80.6102600097656
23574,92.8873596191406
23575,89.4711303710938
23576,88.765251159668
23577,92.1775970458984
23578,88.7688751220703
23579,75.6305389404297
23580,91.7945251464844
23581,100
23582,90.5715026855469
23583,97.479248046875
23584,84.9593048095703
23585,92.4907455444336
23586,100
23587,89.2191162109375
23588,92.1577835083008
23589,94.4803695678711
23590,95.9444885253906
23591,92.8094635009766
23592,88.4685440063477
23593,91.8512725830078
23594,94.563606262207
23595,77.5077514648438
23596,85.0666809082031
23597,98.5488739013672
23598,88.7599639892578
23599,100
23600,97.085205078125
23601,95.3236236572266
23602,89.2651596069336
23603,90.8362274169922
23604,88.4858551025391
23605,97.4520263671875
23606,95.1213226318359
23607,95.6219940185547
23608,100
23609,95.5725555419922
23610,84.9539489746094
23611,76.5416641235352
23612,96.4168090820312
23613,80.8702774047852
23614,89.0244598388672
23615,78.7727203369141
23616,95.8398056030273
23617,82.0620727539063
23618,82.3191757202148
23619,84.857292175293
23620,84.8568115234375
23621,100
23622,98.2950592041016
23623,100
23624,80.0386505126953
23625,90.6252593994141
23626,100
23627,92.4904479980469
23628,100
23629,86.2139129638672
23630,93.5944595336914
23631,100
23632,90.7372512817383
23633,92.1739959716797
23634,91.7377014160156
23635,92.5297546386719
23636,100
23637,85.6579437255859
23638,100
23639,100
23640,90.3878402709961
23641,87.3810348510742
23642,97.7814178466797
23643,85.0148773193359
23644,84.4589538574219
23645,100
23646,100
23647,92.1736831665039
23648,95.6732025146484
23649,78.6759872436523
23650,100
23651,95.6370391845703
23652,96.9439086914062
23653,100
23654,87.2828063964844
23655,96.4742431640625
23656,94.5125122070312
23657,85.0706329345703
23658,83.2073974609375
23659,100
23660,100
23661,100
23662,87.8399505615234
23663,73.1630249023438
23664,100
23665,87.2904052734375
23666,100
23667,99.6449127197266
23668,79.2170715332031
23669,94.9186172485352
23670,100
23671,97.42724609375
23672,97.4684906005859
23673,97.8547973632812
23674,91.6482238769531
23675,90.3982086181641
23676,100
23677,96.2723922729492
23678,88.1388854980469
23679,100
23680,93.8676300048828
23681,100
23682,96.4699401855469
23683,88.1015625
23684,80.8937072753906
23685,85.156135559082
23686,100
23687,94.4859924316406
23688,94.7640075683594
23689,91.3201141357422
23690,92.0369567871094
23691,96.0083923339844
23692,100
23693,100
23694,86.2441787719727
23695,92.1895141601562
23696,83.2515869140625
23697,91.0549240112305
23698,93.0260162353516
23699,87.4349136352539
23700,91.1282196044922
23701,100
23702,87.7238311767578
23703,96.0923767089844
23704,100
23705,100
23706,75.3957366943359
23707,100
23708,86.8226318359375
23709,79.8002319335938
23710,97.3524475097656
23711,86.9431610107422
23712,87.847900390625
23713,100
23714,100
23715,97.184211730957
23716,91.3701858520508
23717,90.552734375
23718,100
23719,81.4025573730469
23720,100
23721,96.2981796264648
23722,92.6149749755859
23723,95.772590637207
23724,80.2559432983398
23725,92.6270904541016
23726,92.6207275390625
23727,100
23728,100
23729,91.4371566772461
23730,89.7694244384766
23731,93.0621643066406
23732,91.4007415771484
23733,94.835075378418
23734,100
23735,100
23736,95.1423187255859
23737,100
23738,95.146842956543
23739,83.8045272827148
23740,100
23741,87.0745391845703
23742,93.9811706542969
23743,82.0591125488281
23744,83.25244140625
23745,100
23746,100
23747,100
23748,74.6826705932617
23749,100
23750,100
23751,98.1056823730469
23752,100
23753,80.5388336181641
23754,100
23755,80.2401657104492
23756,76.5073394775391
23757,82.9179077148438
23758,90.7936553955078
23759,94.9548416137695
23760,79.5315475463867
23761,82.68408203125
23762,91.2292175292969
23763,92.8164596557617
23764,89.6610107421875
23765,87.1214141845703
23766,88.1700897216797
23767,100
23768,82.2234191894531
23769,82.9219970703125
23770,91.4081268310547
23771,84.9566497802734
23772,92.9539489746094
23773,96.4740905761719
23774,85.7934417724609
23775,100
23776,97.2070541381836
23777,75.2738037109375
23778,91.5832366943359
23779,85.0519332885742
23780,89.7533569335937
23781,93.2822723388672
23782,100
23783,100
23784,86.6812744140625
23785,88.9619674682617
23786,100
23787,100
23788,82.9061813354492
23789,92.6572799682617
23790,100
23791,95.7800979614258
23792,91.381706237793
23793,94.9709548950195
23794,94.4634704589844
23795,81.3344268798828
23796,93.0634765625
23797,90.559326171875
23798,80.296630859375
23799,88.5357666015625
23800,84.4700775146484
23801,92.6181793212891
23802,100
23803,97.6486129760742
23804,91.8232269287109
23805,80.9353637695313
23806,91.6322937011719
23807,91.3703155517578
23808,97.2036590576172
23809,90.6009674072266
23810,97.0676040649414
23811,90.0028915405273
23812,94.8247680664062
23813,77.7925262451172
23814,95.3353424072266
23815,84.1091461181641
23816,94.2981338500977
23817,88.0468368530273
23818,84.5549774169922
23819,91.7483901977539
23820,100
23821,95.4356842041016
23822,95.1448059082031
23823,94.242919921875
23824,88.4746246337891
23825,70.2669067382813
23826,100
23827,77.6871643066406
23828,77.175048828125
23829,100
23830,79.8320465087891
23831,97.7893218994141
23832,88.6555633544922
23833,100
23834,100
23835,100
23836,92.5283203125
23837,91.5247268676758
23838,82.6925277709961
23839,96.9462432861328
23840,80.0370864868164
23841,96.032958984375
23842,87.6926574707031
23843,93.8204040527344
23844,74.7174224853516
23845,73.1465759277344
23846,83.5202941894531
23847,100
23848,86.5074234008789
23849,83.5162811279297
23850,96.0015335083008
23851,96.1278381347656
23852,100
23853,94.9141540527344
23854,92.1721420288086
23855,84.5348358154297
23856,94.7533416748047
23857,86.6609497070312
23858,99.3346710205078
23859,87.92138671875
23860,97.0540161132812
23861,91.617561340332
23862,100
23863,94.6790161132813
23864,100
23865,100
23866,97.7985076904297
23867,93.9331207275391
23868,100
23869,84.7277526855469
23870,100
23871,88.5378189086914
23872,96.9302291870117
23873,100
23874,97.4302139282227
23875,96.0478515625
23876,79.8342132568359
23877,100
23878,85.1605987548828
23879,86.8259353637695
23880,94.5491790771484
23881,88.4710083007812
23882,97.4364395141602
23883,92.9223480224609
23884,88.0920333862305
23885,83.2640914916992
23886,94.5102462768555
23887,100
23888,86.7513885498047
23889,100
23890,95.3398818969727
23891,84.0850677490234
23892,100
23893,80.6017456054687
23894,93.8623352050781
23895,80.1917266845703
23896,76.1537094116211
23897,77.3673248291016
23898,85.4448928833008
23899,86.4987335205078
23900,79.5072937011719
23901,94.5082015991211
23902,96.3044662475586
23903,100
23904,78.0475387573242
23905,100
23906,77.7994995117188
23907,96.4839935302734
23908,84.1489639282227
23909,92.6252899169922
23910,97.1837844848633
23911,78.6661834716797
23912,100
23913,100
23914,92.8216552734375
23915,100
23916,94.682373046875
23917,75.6916809082031
23918,86.5497741699219
23919,91.6295928955078
23920,100
23921,93.7366180419922
23922,91.8445205688477
23923,87.0928726196289
23924,100
23925,77.8477478027344
23926,100
23927,95.4344329833984
23928,90.5678100585937
23929,100
23930,95.8330764770508
23931,87.5244979858399
23932,95.7835693359375
23933,97.2710800170898
23934,85.1637878417969
23935,89.5252151489258
23936,94.8261108398438
23937,84.1558990478516
23938,93.8291549682617
23939,100
23940,74.1767730712891
23941,97.6570510864258
23942,100
23943,84.0863952636719
23944,87.5111694335937
23945,100
23946,89.5152893066406
23947,91.2099380493164
23948,96.6048278808594
23949,100
23950,92.1925354003906
23951,88.1448364257813
23952,86.8122100830078
23953,93.0241546630859
23954,84.077033996582
23955,87.0543060302734
23956,96.4180908203125
23957,72.8101196289063
23958,87.0740051269531
23959,100
23960,93.0606842041016
23961,92.6816253662109
23962,73.1896057128906
23963,100
23964,100
23965,100
23966,100
23967,100
23968,100
23969,89.7566375732422
23970,95.8306121826172
23971,88.4744873046875
23972,100
23973,86.2435684204102
23974,97.848503112793
23975,100
23976,77.4402847290039
23977,91.7425308227539
23978,100
23979,100
23980,77.16943359375
23981,83.524284362793
23982,91.8606109619141
23983,76.9001693725586
23984,97.4955520629883
23985,75.6988983154297
23986,98.5453033447266
23987,95.2837219238281
23988,100
23989,87.5074081420899
23990,84.5478820800781
23991,100
23992,74.6866455078125
23993,96.9459915161133
23994,87.5122375488281
23995,89.2199859619141
23996,100
23997,89.5199737548828
23998,97.4278411865234
23999,84.0905303955078
24000,86.8295288085938
24001,92.4753265380859
24002,83.2704010009766
24003,95.8768615722656
24004,95.5820846557617
24005,91.6591949462891
24006,93.1375122070313
24007,92.6357116699219
24008,86.0929260253906
24009,100
24010,92.4004211425781
24011,100
24012,90.2353515625
24013,92.1624069213867
24014,93.9217529296875
24015,95.9383239746094
24016,97.7917404174805
24017,87.0853729248047
24018,100
24019,91.1340942382813
24020,100
24021,92.6582641601562
24022,88.4767761230469
24023,94.4525756835938
24024,88.154426574707
24025,93.2745590209961
24026,86.4106903076172
24027,100
24028,100
24029,94.5013732910156
24030,95.4763031005859
24031,97.8020477294922
24032,88.5990905761719
24033,93.1690444946289
24034,95.9417877197266
24035,87.4300231933594
24036,100
24037,96.0473327636719
24038,84.8577575683594
24039,88.4728622436523
24040,100
24041,88.4646835327149
24042,92.6162185668945
24043,85.0299682617188
24044,100
24045,90.9010314941406
24046,79.5456008911133
24047,86.8125839233398
24048,100
24049,94.9147415161133
24050,93.0669860839844
24051,88.4777526855469
24052,100
24053,100
24054,98.0668487548828
24055,94.0260620117187
24056,87.0717315673828
24057,93.9920120239258
24058,98.8554229736328
24059,100
24060,74.5172271728516
24061,90.609977722168
24062,92.4479675292969
24063,94.021598815918
24064,87.4804077148437
24065,100
24066,91.3518371582031
24067,79.8099975585938
24068,93.8604431152344
24069,91.1332397460938
24070,92.4625854492188
24071,100
24072,100
24073,94.4567260742187
24074,97.0585403442383
24075,97.8537445068359
24076,100
24077,100
24078,100
24079,100
24080,87.4872131347656
24081,100
24082,93.2776794433594
24083,100
24084,100
24085,75.8450469970703
24086,82.9113159179687
24087,90.5607147216797
24088,92.4598159790039
24089,93.1069183349609
24090,93.7772216796875
24091,100
24092,92.1656036376953
24093,97.7965087890625
24094,93.8379364013672
24095,92.493408203125
24096,100
24097,100
24098,100
24099,97.8507232666016
24100,82.3028869628906
24101,96.294189453125
24102,86.9717102050781
24103,93.1473388671875
24104,95.9964828491211
24105,88.0941925048828
24106,93.01416015625
24107,88.3528671264648
24108,85.6812438964844
24109,83.7012176513672
24110,90.8281707763672
24111,89.5336303710937
24112,98.0627288818359
24113,100
24114,93.828483581543
24115,93.0592575073242
24116,87.8393707275391
24117,95.2745208740234
24118,82.0630645751953
24119,85.0525970458984
24120,94.8363800048828
24121,96.6426696777344
24122,87.1248626708984
24123,92.1927185058594
24124,87.740119934082
24125,92.6249542236328
24126,93.1637725830078
24127,93.5088348388672
24128,78.7638168334961
24129,96.6016387939453
24130,96.0205688476563
24131,87.4816818237305
24132,76.5066680908203
24133,87.5161590576172
24134,100
24135,94.7448425292969
24136,96.6076049804687
24137,100
24138,97.6346282958984
24139,84.8567276000977
24140,82.9012908935547
24141,75.2714920043945
24142,100
24143,76.5231018066406
24144,100
24145,86.2066040039062
24146,72.9444732666016
24147,95.6709060668945
24148,100
24149,95.3266525268555
24150,98.5440368652344
24151,100
24152,97.0568695068359
24153,78.3694381713867
24154,93.8132781982422
24155,100
24156,82.0408096313477
24157,95.3244171142578
24158,88.9207382202148
24159,100
24160,77.2851715087891
24161,100
24162,93.6549377441406
24163,86.510871887207
24164,90.5783462524414
24165,94.4668273925781
24166,100
24167,92.2849044799805
24168,77.9411849975586
24169,100
24170,96.3502960205078
24171,91.3993682861328
24172,78.8713836669922
24173,69.8836822509766
24174,100
24175,100
24176,93.0597381591797
24177,97.2080841064453
24178,100
24179,86.0903625488281
24180,72.4692611694336
24181,98.2914276123047
24182,94.6822967529297
24183,86.2532501220703
24184,100
24185,91.8490447998047
24186,91.1435699462891
24187,94.4528274536133
24188,100
24189,84.5359191894531
24190,100
24191,94.500244140625
24192,94.9121475219727
24193,75.7366180419922
24194,100
24195,90.7962036132813
24196,100
24197,92.9212341308594
24198,96.427490234375
24199,78.6608123779297
24200,100
24201,89.4463195800781
24202,100
24203,100
24204,84.8753662109375
24205,97.4627304077148
24206,90.8152160644531
24207,77.6273498535156
24208,78.3358459472656
24209,86.2377090454102
24210,86.258430480957
24211,99.6395111083984
24212,95.1427383422852
24213,78.8892669677734
24214,90.5605773925781
24215,100
24216,88.5340194702149
24217,98.4419708251953
24218,87.0771789550781
24219,100
24220,91.1414489746094
24221,96.0461120605469
24222,100
24223,85.2017059326172
24224,96.9418487548828
24225,79.5502014160156
24226,95.2724304199219
24227,100
24228,88.9196472167969
24229,93.2821350097656
24230,91.3896026611328
24231,90.8628921508789
24232,87.1211853027344
24233,78.8945083618164
24234,91.2567443847656
24235,90.8646926879883
24236,100
24237,86.4107818603516
24238,82.0323638916016
24239,98.0993804931641
24240,100
24241,85.0561828613281
24242,93.2829666137695
24243,95.6325988769531
24244,100
24245,85.5504531860352
24246,100
24247,88.57666015625
24248,89.2575836181641
24249,94.8244552612305
24250,95.2856674194336
24251,88.1396636962891
24252,97.4386444091797
24253,87.1055297851563
24254,85.7484359741211
24255,88.9063873291016
24256,100
24257,100
24258,91.735710144043
24259,94.7331237792969
24260,95.5812835693359
24261,96.6382369995117
24262,96.2893371582031
24263,100
24264,87.103157043457
24265,100
24266,90.3428268432617
24267,94.7443389892578
24268,83.2460632324219
24269,96.4731903076172
24270,88.920654296875
24271,96.0514907836914
24272,100
24273,82.0591049194336
24274,93.1716842651367
24275,95.3299560546875
24276,100
24277,100
24278,95.5927200317383
24279,100
24280,93.0495300292969
24281,92.8109283447266
24282,84.8602981567383
24283,91.6275177001953
24284,93.9738388061523
24285,95.421272277832
24286,86.6977844238281
24287,97.2025451660156
24288,79.9839630126953
24289,97.7913284301758
24290,100
24291,94.5503997802734
24292,100
24293,87.0600509643555
24294,96.8529510498047
24295,85.7943420410156
24296,97.315559387207
24297,83.7045288085938
24298,100
24299,96.0275421142578
24300,82.9928741455078
24301,81.1004943847656
24302,100
24303,94.4593353271484
24304,83.8168334960938
24305,95.8855438232422
24306,100
24307,96.0260467529297
24308,83.2711715698242
24309,84.8737716674805
24310,86.7718505859375
24311,92.2909774780274
24312,93.3368072509766
24313,83.9491195678711
24314,100
24315,79.5245590209961
24316,94.7962493896484
24317,100
24318,100
24319,89.7189025878906
24320,91.344841003418
24321,93.7655868530274
24322,100
24323,83.162353515625
24324,84.1553039550781
24325,84.1484985351562
24326,90.4627532958984
24327,81.7452697753906
24328,89.8800048828125
24329,96.4654388427734
24330,100
24331,93.1707153320312
24332,79.5805587768555
24333,100
24334,89.5270919799805
24335,84.5568466186523
24336,82.4008941650391
24337,95.6259002685547
24338,92.6836090087891
24339,91.8582305908203
24340,82.3598175048828
24341,100
24342,100
24343,96.437629699707
24344,85.7868194580078
24345,74.4033584594727
24346,81.3419494628906
24347,87.06201171875
24348,93.6444702148438
24349,86.0964889526367
24350,94.5113220214844
24351,97.1854248046875
24352,100
24353,86.5044860839844
24354,82.6861572265625
24355,94.6582412719727
24356,96.4825592041016
24357,93.0244140625
24358,74.6002655029297
24359,100
24360,97.2612915039062
24361,92.1886291503906
24362,94.931640625
24363,94.6477966308594
24364,100
24365,100
24366,89.2200317382813
24367,78.2911682128906
24368,93.6928558349609
24369,76.3939361572266
24370,99.2933197021484
24371,93.1401824951172
24372,93.8651428222656
24373,94.7024078369141
24374,100
24375,91.139892578125
24376,84.0319366455078
24377,79.9297180175781
24378,87.9115524291992
24379,100
24380,100
24381,68.3093948364258
24382,93.6061401367187
24383,93.1737976074219
24384,83.2862243652344
24385,90.8166809082031
24386,85.0492858886719
24387,84.1403579711914
24388,82.9255981445312
24389,97.2446746826172
24390,85.7866516113281
24391,92.8091278076172
24392,93.9322204589844
24393,100
24394,100
24395,89.3596649169922
24396,100
24397,96.4837188720703
24398,97.0584716796875
24399,94.0462188720703
24400,100
24401,93.5758666992188
24402,100
24403,92.1865081787109
24404,78.8878631591797
24405,87.8546905517578
24406,100
24407,100
24408,88.0798110961914
24409,89.2313537597656
24410,100
24411,90.8843841552734
24412,94.4548492431641
24413,100
24414,82.9925079345703
24415,77.9513854980469
24416,100
24417,80.2459945678711
24418,93.0685119628906
24419,92.5189971923828
24420,96.0082702636719
24421,91.3764114379883
24422,95.1358032226563
24423,96.4711151123047
24424,100
24425,80.5591506958008
24426,97.4299545288086
24427,86.2631683349609
24428,94.9123840332031
24429,82.5097732543945
24430,90.9440231323242
24431,100
24432,97.6481323242188
24433,90.4043807983399
24434,100
24435,100
24436,94.6992568969727
24437,100
24438,83.3407440185547
24439,100
24440,86.1989822387695
24441,77.9791870117188
24442,100
24443,95.1155090332031
24444,83.3328399658203
24445,100
24446,90.4240493774414
24447,79.549674987793
24448,100
24449,85.0528259277344
24450,97.6514129638672
24451,97.6513214111328
24452,100
24453,96.5964660644531
24454,91.4474639892578
24455,84.1414337158203
24456,100
24457,100
24458,96.730842590332
24459,96.6063385009766
24460,91.8400726318359
24461,77.7995147705078
24462,87.4883728027344
24463,92.5582809448242
24464,74.5677185058594
24465,95.4351425170898
24466,87.8622589111328
24467,100
24468,92.8081283569336
24469,89.7575759887695
24470,89.5356140136719
24471,76.1522903442383
24472,100
24473,90.4652633666992
24474,100
24475,81.8262786865234
24476,77.4839630126953
24477,98.9204177856445
24478,88.1154479980469
24479,100
24480,78.969108581543
24481,88.0973968505859
24482,84.1049728393555
24483,81.7991638183594
24484,100
24485,84.151123046875
24486,85.0942840576172
24487,79.5457763671875
24488,93.1828460693359
24489,93.1479034423828
24490,82.1792144775391
24491,94.8921203613281
24492,75.3893356323242
24493,100
24494,88.0843048095703
24495,87.3327407836914
24496,82.8976745605469
24497,76.5228881835938
24498,78.2022247314453
24499,97.1152267456055
24500,100
24501,77.7304229736328
24502,76.5150604248047
24503,91.8323440551758
24504,94.8268737792969
24505,89.8507232666016
24506,99.2834854125977
24507,90.4636154174805
24508,76.5066452026367
24509,100
24510,78.3462448120117
24511,100
24512,96.0273971557617
24513,97.2576599121094
24514,91.0634460449219
24515,92.9493865966797
24516,87.1231231689453
24517,92.2765655517578
24518,100
24519,84.532470703125
24520,100
24521,95.1225051879883
24522,92.8081817626953
24523,100
24524,78.3140258789063
24525,92.8101577758789
24526,85.45751953125
24527,91.2492752075195
24528,89.5335540771484
24529,84.8700256347656
24530,87.4051513671875
24531,100
24532,95.9360046386719
24533,82.9851379394531
24534,84.4579696655273
24535,86.2841339111328
24536,100
24537,97.1969909667969
24538,87.8706207275391
24539,88.7667388916016
24540,86.5052795410156
24541,93.0623550415039
24542,100
24543,100
24544,94.6825408935547
24545,100
24546,88.8593292236328
24547,100
24548,88.7565765380859
24549,100
24550,81.5286865234375
24551,97.4214477539062
24552,78.4551544189453
24553,95.9956817626953
24554,84.8688507080078
24555,86.2184448242187
24556,92.2775115966797
24557,84.8662796020508
24558,95.6286468505859
24559,97.0697708129883
24560,93.9773330688477
24561,96.0938034057617
24562,89.6351623535156
24563,87.3753051757813
24564,92.1912231445313
24565,96.3054656982422
24566,94.5445709228516
24567,97.4253921508789
24568,100
24569,97.1853332519531
24570,84.0370101928711
24571,90.5191421508789
24572,88.4752502441406
24573,89.3267440795898
24574,85.1502990722656
24575,95.1092147827148
24576,79.3150100708008
24577,88.7714614868164
24578,95.8793640136719
24579,97.7725067138672
24580,100
24581,97.0904693603516
24582,93.6496887207031
24583,87.9274520874023
24584,94.5595245361328
24585,100
24586,91.7513885498047
24587,92.4836883544922
24588,96.6636123657227
24589,74.6612701416016
24590,100
24591,100
24592,100
24593,87.3663940429688
24594,85.1616058349609
24595,85.0605239868164
24596,83.3517074584961
24597,84.5593719482422
24598,82.6802978515625
24599,93.9560165405274
24600,100
24601,82.0675048828125
24602,88.0837631225586
24603,91.2734680175781
24604,90.6189117431641
24605,92.4513854980469
24606,92.2087860107422
24607,75.3883438110352
24608,87.4445190429688
24609,95.9857406616211
24610,100
24611,89.1837005615234
24612,85.0662155151367
24613,81.8177795410156
24614,83.3350448608399
24615,88.9803695678711
24616,76.9788818359375
24617,100
24618,100
24619,83.2586517333984
24620,93.8713226318359
24621,93.5794525146484
24622,95.4269561767578
24623,84.5511474609375
24624,94.4572906494141
24625,76.5610504150391
24626,94.6832275390625
24627,100
24628,73.7236404418945
24629,88.9536895751953
24630,89.6611099243164
24631,87.3759155273438
24632,91.8377227783203
24633,80.5520401000977
24634,87.315055847168
24635,94.6524505615234
24636,93.6026153564453
24637,100
24638,87.2859039306641
24639,80.8840026855469
24640,86.7742614746094
24641,100
24642,86.4115295410156
24643,88.478759765625
24644,100
24645,91.7388458251953
24646,100
24647,84.5588684082031
24648,90.5811004638672
24649,97.0786590576172
24650,80.8919525146484
24651,96.5507736206055
24652,100
24653,81.0910110473633
24654,82.4633636474609
24655,94.0462799072266
24656,93.7714691162109
24657,84.2834777832031
24658,100
24659,96.8252563476563
24660,88.4807586669922
24661,87.8537368774414
24662,96.5532608032227
24663,97.8032379150391
24664,90.9507598876953
24665,100
24666,91.4053192138672
24667,88.7581405639648
24668,96.6515502929687
24669,90.5483016967773
24670,100
24671,100
24672,100
24673,97.4681854248047
24674,79.4968109130859
24675,100
24676,77.1669464111328
24677,100
24678,100
24679,95.0950164794922
24680,82.2529144287109
24681,91.1407775878906
24682,92.1803894042969
24683,84.7177886962891
24684,94.2655258178711
24685,100
24686,97.7473220825195
24687,93.7670059204102
24688,79.7965469360352
24689,94.0384140014649
24690,82.9803009033203
24691,98.5462799072266
24692,75.0130004882813
24693,82.9880828857422
24694,96.7384948730469
24695,83.6779174804687
24696,87.135627746582
24697,90.7465591430664
24698,100
24699,82.9088439941406
24700,76.4090270996094
24701,100
24702,86.5519409179688
24703,97.1063537597656
24704,100
24705,97.1617965698242
24706,87.9978332519531
24707,83.2619781494141
24708,91.7442016601563
24709,95.4277496337891
24710,100
24711,93.7597808837891
24712,100
24713,80.6085357666016
24714,93.9977416992187
24715,93.1309661865234
24716,97.4364013671875
24717,80.2961273193359
24718,94.0367813110352
24719,100
24720,93.8319473266602
24721,94.7413177490234
24722,100
24723,100
24724,91.6226959228516
24725,95.6736907958984
24726,88.0824737548828
24727,100
24728,83.3464508056641
24729,100
24730,100
24731,77.4629287719727
24732,85.5149993896484
24733,100
24734,95.2977142333984
24735,100
24736,91.8297882080078
24737,91.4094696044922
24738,82.4795989990234
24739,88.179328918457
24740,86.4320068359375
24741,93.4669647216797
24742,97.4309997558594
24743,87.070915222168
24744,92.6243057250977
24745,90.1333770751953
24746,96.2982177734375
24747,91.8416748046875
24748,85.0603179931641
24749,77.8374328613281
24750,90.7951202392578
24751,89.5265579223633
24752,91.2052383422852
24753,93.7659683227539
24754,97.1817092895508
24755,87.8838653564453
24756,84.7200012207031
24757,87.8589401245117
24758,94.8298950195312
24759,76.4676666259766
24760,82.44482421875
24761,100
24762,100
24763,100
24764,96.648063659668
24765,86.3957366943359
24766,85.0150756835938
24767,88.3972473144531
24768,96.4704437255859
24769,92.0005111694336
24770,80.5460052490234
24771,92.1912460327149
24772,94.7430725097656
24773,89.7250366210938
24774,90.6231231689453
24775,77.9731063842773
24776,86.2449340820313
24777,100
24778,84.1564025878906
